reporting_entity,facility_name,type,state,electricity_production_gj,electricity_production_mwh,total_scope_1_emissions_t_co2_e,total_scope_2_emissions_t_co2_e,total_emissions_t_co2_e,emission_intensity_t_co2_e_mwh,grid_connected,grid,primary_fuel,important_notes,reporting_period,reporting_year_start,reporting_year_end,abs_reference_year,source_file,facility_name_key,facility_name_canonical,facility_name_core,reporting_entity_key,primary_fuel_family,nger_row_id
CS ENERGY LIMITED,Callide C Power Station,F,QLD,19988727.0,5552424.0,4961514.0,20952.0,4982466.0,0.89,On,NEM,Black Coal,"Please note that in some circumstances Joint Venture partners are required to report a full amount for each facility they have in a Joint Venture. This results in that facility appearing twice. The identified Joint Venture participants have each included the same data for the Callide C Power Station in their NGER reports. This is because neither participant had the greatest ability to introduce and implement the operating and environmental policies in relation to the facility, and a nomination of operational control has not been made.",2014-15,2014,2015,2015,nger_electricity_2014-15.csv,callide c power station,callide c power station,callide c,cs energy limited,coal,71
CS ENERGY LIMITED,Kogan Creek Power Station,F,QLD,20633364.0,5731490.0,4761463.0,2411.0,4763874.0,0.83,On,NEM,Black Coal,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,kogan creek power station,kogan creek power station,kogan creek,cs energy limited,coal,72
CS ENERGY LIMITED,Wivenhoe Power Station,F,QLD,72877.0,20244.0,23.0,50466.0,50489.0,0.0,On,NEM,Hydro,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,wivenhoe power station,wivenhoe power station,wivenhoe,cs energy limited,hydro,73
DIAMANTINA HOLDING COMPANY PTY LIMITED,Diamantina Power Station,F,QLD,5410680.0,1502967.0,613667.0,95.0,613762.0,0.41,On,Mt Isa,Gas,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,diamantina power station,diamantina power station,diamantina,diamantina holding company pty limited,gas,80
ENERGEX LIMITED,Energy Impact - Bromelton Peak Generation Plant,F,QLD,6745.0,1874.0,1402.0,427.0,1829.0,0.75,On,NEM,Liquid Fuel,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,energy impact bromelton peak generation plant,energy impact bromelton peak generation plant,impact bromelton peak generation,energex limited,other,98
ENERGEX LIMITED,Energy Impact - Generation,F,QLD,4125.0,1146.0,799.0,0.0,799.0,0.7,On,NEM,Liquid Fuel,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,energy impact generation,energy impact generation,impact generation,energex limited,other,99
ENERGY DEVELOPMENTS LIMITED,Browns Plains LFG Power Station,F,QLD,40383.0,11218.0,712.0,4.0,716.0,0.06,On,NEM,Landfill Gas,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,browns plains lfg power station,browns plains lfg power station,browns plains lfg,energy developments limited,bioenergy,108
ENERGY DEVELOPMENTS LIMITED,German Creek CMM Power Station,F,QLD,1101467.0,305963.0,166630.0,0.0,166630.0,0.54,On,NEM,Waste Coal Mine Gas,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,german creek cmm power station,german creek cmm power station,german creek cmm,energy developments limited,bioenergy,117
ENERGY DEVELOPMENTS LIMITED,Karumba Power Station,F,QLD,51753.0,14376.0,9935.0,8.0,9943.0,0.69,Off,Off-grid,Diesel,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,karumba power station,karumba power station,karumba,energy developments limited,liquid_fuel,121
ENERGY DEVELOPMENTS LIMITED,Moranbah North CMM Power Station,F,QLD,1581863.0,439406.0,238554.0,0.0,238554.0,0.54,On,NEM,Waste Coal Mine Gas,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,moranbah north cmm power station,moranbah north cmm power station,moranbah north cmm,energy developments limited,bioenergy,129
ENERGY DEVELOPMENTS LIMITED,Oaky Creek Power Station,F,QLD,481153.0,133654.0,77508.0,23.0,77531.0,0.58,On,NEM,Coal Seam Methane,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,oaky creek power station,oaky creek power station,oaky creek,energy developments limited,coal,132
ERM POWER LIMITED,Oakey Power Station,F,QLD,1796909.0,499141.0,311168.0,1956.0,313124.0,0.62,On,NEM,Gas,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,oakey power station,oakey power station,oakey,erm power limited,gas,154
FPC 30 LIMITED,FPC Green Energy,F,QLD,355463.0,98740.0,3769.0,1645.0,5414.0,0.04,On,NEM,Biofuel,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,fpc green energy,fpc green energy,fpc green,fpc 30 limited,other,156
LMS ENERGY PTY LTD,Birkdale Renewable Energy Facility,F,QLD,24124.0,6701.0,364.0,0.0,364.0,0.05,On,NEM,Landfill Gas,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,birkdale renewable energy facility,birkdale renewable energy facility,birkdale facility,lms energy pty ltd,bioenergy,219
LMS ENERGY PTY LTD,Ipswich Renewable Energy Facility,F,QLD,30219.0,8394.0,484.0,0.0,484.0,0.06,On,NEM,Landfill Gas,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,ipswich renewable energy facility,ipswich renewable energy facility,ipswich facility,lms energy pty ltd,bioenergy,223
LMS ENERGY PTY LTD,Rochedale Renewable Energy Facility,F,QLD,122074.0,33909.0,1927.0,0.0,1927.0,0.06,On,NEM,Landfill Gas,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,rochedale renewable energy facility,rochedale renewable energy facility,rochedale facility,lms energy pty ltd,bioenergy,227
LMS ENERGY PTY LTD,Stapylton Renewable Energy Facility,F,QLD,15768.0,4380.0,265.0,0.0,265.0,0.06,On,NEM,Landfill Gas,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,stapylton renewable energy facility,stapylton renewable energy facility,stapylton facility,lms energy pty ltd,bioenergy,230
LMS ENERGY PTY LTD,Suntown Renewable Energy Facility,F,QLD,135.0,38.0,1.0,0.0,1.0,0.03,On,NEM,Landfill Gas,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,suntown renewable energy facility,suntown renewable energy facility,suntown facility,lms energy pty ltd,bioenergy,231
LMS ENERGY PTY LTD,Swanbank Renewable Energy Facility,F,QLD,34266.0,9518.0,537.0,0.0,537.0,0.06,On,NEM,Landfill Gas,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,swanbank renewable energy facility,swanbank renewable energy facility,swanbank facility,lms energy pty ltd,bioenergy,232
NRG VICTORIA I PTY LTD,Gladstone Power Station,F,QLD,23336871.0,6482464.0,6301561.0,55547.0,6357108.0,0.97,On,NEM,Black Coal,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,gladstone power station,gladstone power station,gladstone,nrg victoria i pty ltd,coal,252
ORIGIN ENERGY LIMITED,Darling Downs Power Station,F,QLD,15616147.0,4337819.0,1767735.0,1581.0,1769316.0,0.41,On,NEM,Gas,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,darling downs power station,darling downs power station,darling downs,origin energy limited,gas,261
ORIGIN ENERGY LIMITED,Mt Stuart Power Station,F,QLD,110955.0,30821.0,27037.0,4121.0,31158.0,0.88,On,NEM,Kerosene,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,mount stuart power station,mount stuart power station,mount stuart,origin energy limited,liquid_fuel,271
ORIGIN ENERGY LIMITED,Roma Power Station,F,QLD,746188.0,207274.0,134645.0,681.0,135326.0,0.65,On,NEM,Gas,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,roma power station,roma power station,roma,origin energy limited,gas,273
OZGEN HOLDINGS AUSTRALIA PTY LTD,Callide C Power Station (facility),F,QLD,19988727.0,5552424.0,4961514.0,20952.0,4982466.0,0.89,On,NEM,Black Coal,"Please note that in some circumstances Joint Venture partners are required to report a full amount for each facility they have in a Joint Venture. This results in that facility appearing twice. The identified Joint Venture participants have each included the same data for the Callide C Power Station in their NGER reports. This is because neither participant had the greatest ability to introduce and implement the operating and environmental policies in relation to the facility, and a nomination of operational control has not been made.",2014-15,2014,2015,2015,nger_electricity_2014-15.csv,callide c power station facility,callide c power station facility,callide c facility,ozgen holdings australia pty ltd,coal,278
OZGEN HOLDINGS AUSTRALIA PTY LTD,Millmerran Power Station (facility),F,QLD,23865350.0,6629264.0,5384007.0,4129.0,5388136.0,0.81,On,NEM,Black Coal,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,millmerran power station facility,millmerran power station facility,millmerran facility,ozgen holdings australia pty ltd,coal,279
RATCH - AUSTRALIA CORPORATION LIMITED,Townsville Power Station,F,QLD,290779.0,80772.0,39843.0,2758.0,42601.0,0.49,On,NEM,Gas,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,townsville power station,townsville power station,townsville,ratch - australia corporation limited,gas,293
RATCH - AUSTRALIA CORPORATION LIMITED,Windy Hill Wind Farm,F,QLD,112473.0,31243.0,18.0,15.0,33.0,0.0,On,NEM,Wind,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,windy hill wind farm,windy hill wind farm,windy hill,ratch - australia corporation limited,wind,294
STANWELL CORPORATION LIMITED,Barron Gorge Power Station,F,QLD,625416.0,173727.0,206.0,638.0,844.0,0.0,On,NEM,Hydro,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,barron gorge power station,barron gorge power station,barron gorge,stanwell corporation limited,hydro,316
STANWELL CORPORATION LIMITED,Kareeya Power Station,F,QLD,1614214.0,448393.0,35.0,1213.0,1248.0,0.0,On,NEM,Hydro,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,kareeya power station,kareeya power station,kareeya,stanwell corporation limited,hydro,317
STANWELL CORPORATION LIMITED,Mackay Gas Turbine,F,QLD,1049.0,291.0,332.0,3.0,335.0,1.14,On,NEM,Diesel,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,mackay gas turbine,mackay gas turbine,mackay gas turbine,stanwell corporation limited,liquid_fuel,318
STANWELL CORPORATION LIMITED,Mica Creek Power Station,F,QLD,2316247.0,643402.0,307351.0,0.0,307351.0,0.48,On,Mt Isa,Gas,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,mica creek power station,mica creek power station,mica creek,stanwell corporation limited,gas,319
STANWELL CORPORATION LIMITED,Stanwell Power Station,F,QLD,31516125.0,8754479.0,7396349.0,6645.0,7402994.0,0.84,On,NEM,Black Coal,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,stanwell power station,stanwell power station,stanwell,stanwell corporation limited,coal,320
STANWELL CORPORATION LIMITED,Swanbank E Power Station,F,QLD,3430389.0,952886.0,341746.0,2663.0,344409.0,0.36,On,NEM,Gas,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,swanbank e power station,swanbank e power station,swanbank e,stanwell corporation limited,gas,321
STANWELL CORPORATION LIMITED,Tarong Power Stations,F,QLD,27422475.0,7617354.0,6690964.0,38225.0,6729189.0,0.88,On,NEM,Black Coal,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,tarong power stations,tarong power stations,tarong stations,stanwell corporation limited,coal,322
AGL ENERGY LIMITED,Coopers Cogeneration,F,SA,91666.0,25463.0,19260.0,86.0,19346.0,0.76,On,NEM,Gas,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,coopers cogeneration,coopers cogeneration,coopers cogeneration,agl energy limited,gas,9
AGL ENERGY LIMITED,Hallett (Stage 1) Wind Farm,F,SA,1136668.0,315741.0,135.0,217.0,352.0,0.0,On,NEM,Wind,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,hallett stage 1 wind farm,hallett stage 1 wind farm,hallett stage 1,agl energy limited,wind,15
AGL ENERGY LIMITED,Hallett (Stage 2) Wind Farm,F,SA,858516.0,238477.0,85.0,187.0,272.0,0.0,On,NEM,Wind,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,hallett stage 2 wind farm,hallett stage 2 wind farm,hallett stage 2,agl energy limited,wind,16
AGL ENERGY LIMITED,Hallett (Stage 4) Wind Farm,F,SA,1543714.0,428809.0,133.0,360.0,493.0,0.0,On,NEM,Wind,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,hallett stage 4 wind farm,hallett stage 4 wind farm,hallett stage 4,agl energy limited,wind,17
AGL ENERGY LIMITED,Hallett (Stage 5) Wind Farm,F,SA,489049.0,135847.0,75.0,175.0,250.0,0.0,On,NEM,Wind,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,hallett stage 5 wind farm,hallett stage 5 wind farm,hallett stage 5,agl energy limited,wind,18
AGL ENERGY LIMITED,Torrens Island Power Station,F,SA,6057169.0,1682547.0,983263.0,15130.0,998393.0,0.58,On,NEM,Gas/Diesel,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,torrens island power station,torrens island power station,torrens island,agl energy limited,gas,34
AGL ENERGY LIMITED,Wattle Point Wind Farm,F,SA,937578.0,260438.0,49.0,229.0,278.0,0.0,On,NEM,Wind,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,wattle point wind farm,wattle point wind farm,wattle point,agl energy limited,wind,35
AGL ENERGY LIMITED,Wilpena Pound Solar Generation,F,SA,3172.0,881.0,624.0,0.0,624.0,0.71,Off,Off-grid,Solar,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,wilpena pound solar generation,wilpena pound solar generation,wilpena pound generation,agl energy limited,solar,38
ALINTA ENERGY FINANCE PTY LTD,Augusta Power Stations,F,SA,9524596.0,2645721.0,2734413.0,7994.0,2742407.0,1.03,On,NEM,Brown Coal,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,augusta power stations,augusta power stations,augusta stations,alinta energy finance pty ltd,coal,44
ATCO AUSTRALIA PTY. LTD.,Osborne facility,F,SA,,,608632.0,167.0,608799.0,,On,NEM,Gas,"The electricity production data is unavailable for this facility, pending further clarification of the data reported and/or pending outcome of regulatory matters.  The data on this facility may be made available in future publications.  ",2014-15,2014,2015,2015,nger_electricity_2014-15.csv,osborne facility,osborne facility,osborne facility,atco australia pty. ltd.,gas,53
CANUNDA POWER PTY LTD,Canunda Wind Farm,F,SA,445274.0,123687.0,17.0,156.0,173.0,0.0,On,NEM,Wind,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,canunda wind farm,canunda wind farm,canunda,canunda power pty ltd,wind,63
ENERGY DEVELOPMENTS LIMITED,Coober Pedy Remote Power Station,F,SA,42860.0,11906.0,8348.0,0.0,8348.0,0.7,Off,Off-grid,Diesel,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,coober pedy remote power station,coober pedy remote power station,coober pedy remote,energy developments limited,liquid_fuel,110
ENERGY DEVELOPMENTS LIMITED,Pedler Creek LFG Power Station,F,SA,68940.0,19150.0,1210.0,2.0,1212.0,0.06,On,NEM,Landfill Gas,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,pedler creek lfg power station,pedler creek lfg power station,pedler creek lfg,energy developments limited,bioenergy,133
ENERGY DEVELOPMENTS LIMITED,Wingfield 1 LFG Power Station,F,SA,57947.0,16096.0,1019.0,1.0,1020.0,0.06,On,NEM,Landfill Gas,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,wingfield 1 lfg power station,wingfield 1 lfg power station,wingfield 1 lfg,energy developments limited,bioenergy,143
ENERGY DEVELOPMENTS LIMITED,Wingfield 2 LFG Power Station,F,SA,59665.0,16574.0,1049.0,1.0,1050.0,0.06,On,NEM,Landfill Gas,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,wingfield 2 lfg power station,wingfield 2 lfg power station,wingfield 2 lfg,energy developments limited,bioenergy,144
ENERGYAUSTRALIA HOLDINGS LIMITED,Cathedral Rocks Wind Farm,F,SA,620421.0,172339.0,65.0,128.0,193.0,0.0,On,NEM,Wind,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,cathedral rocks wind farm,cathedral rocks wind farm,cathedral rocks,energyaustralia holdings limited,wind,147
ENERGYAUSTRALIA HOLDINGS LIMITED,Hallett Power Station,F,SA,80235.0,22288.0,23349.0,2735.0,26084.0,1.05,On,NEM,Gas/Diesel,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,hallett power station,hallett power station,hallett,energyaustralia holdings limited,gas,148
ENERGYAUSTRALIA HOLDINGS LIMITED,Waterloo Wind Farm,F,SA,1063581.0,295439.0,66.0,226.0,292.0,0.0,On,NEM,Wind,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,waterloo wind farm,waterloo wind farm,waterloo,energyaustralia holdings limited,wind,151
IFM RENEWABLE ENERGY PTY LTD,Clements Gap Wind Farm,F,SA,615683.0,171023.0,26.0,0.0,26.0,0.0,On,NEM,Wind,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,clements gap wind farm,clements gap wind farm,clements gap,ifm renewable energy pty ltd,wind,198
INFIGEN ENERGY LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",F,SA,2477929.0,688314.0,88.0,888.0,976.0,0.0,On,NEM,Wind,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,lake bonney stage 1 2 and 3 wind farm,lake bonney stage 1 2 and 3 wind farm,lake bonney stage 1 2 and 3,infigen energy limited,wind,210
MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Mt Millar Wind Farm Pty Ltd,F,SA,672546.0,186818.0,16.0,24.0,40.0,0.0,On,NEM,Wind,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,mount millar wind farm pty ltd,mount millar wind farm,mount millar,meridian energy australia pty limited,wind,241
ORIGIN ENERGY LIMITED,Ladbroke Grove Power Station,F,SA,663862.0,184406.0,96421.0,516.0,96937.0,0.52,On,NEM,Gas,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,ladbroke grove power station,ladbroke grove power station,ladbroke grove,origin energy limited,gas,267
ORIGIN ENERGY LIMITED,Quarantine Power Station,F,SA,774888.0,215247.0,157160.0,2065.0,159225.0,0.73,On,NEM,Gas,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,quarantine power station,quarantine power station,quarantine,origin energy limited,gas,272
PELICAN POINT POWER LIMITED,Pelican Point Power Station,F,SA,3708417.0,1030116.0,411975.0,6659.0,418634.0,0.4,On,NEM,Gas,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,pelican point power station,pelican point power station,pelican point,pelican point power limited,gas,280
RATCH - AUSTRALIA CORPORATION LIMITED,Starfish Hill Wind Farm,F,SA,326963.0,90823.0,45.0,59.0,104.0,0.0,On,NEM,Wind,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,starfish hill wind farm,starfish hill wind farm,starfish hill,ratch - australia corporation limited,wind,291
SNOWTOWN SOUTH WIND FARM PTY. LTD.,SNOWTOWN SOUTH WIND FARM,F,SA,1538563.0,427379.0,47.0,148.0,195.0,0.0,On,NEM,Wind,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,snowtown south wind farm,snowtown south wind farm,snowtown south,snowtown south wind farm pty. ltd.,wind,306
SNOWTOWN WIND FARM PTY LTD,Snowtown Wind Farm,F,SA,1229676.0,341577.0,0.0,202.0,202.0,0.0,On,NEM,Wind,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,snowtown wind farm,snowtown wind farm,snowtown,snowtown wind farm pty ltd,wind,307
SNOWTOWN WIND FARM STAGE 2 PTY. LTD.,SNOWTOWN WIND FARM STAGE 2,F,SA,1493388.0,414830.0,54.0,203.0,257.0,0.0,On,NEM,Wind,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,snowtown wind farm stage 2,snowtown wind farm stage 2,snowtown stage 2,snowtown wind farm stage 2 pty. ltd.,wind,308
SNOWY HYDRO LIMITED,Angaston Power Station,F,SA,5951.0,1653.0,895.0,569.0,1464.0,0.54,On,NEM,Liquid Fuel,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,angaston power station,angaston power station,angaston,snowy hydro limited,other,309
SNOWY HYDRO LIMITED,Lonsdale/Port Stanvac Power Station,F,SA,13511.0,3753.0,2083.0,307.0,2390.0,0.56,On,NEM,Diesel,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,lonsdale port stanvac power station,lonsdale port stanvac power station,lonsdale port stanvac,snowy hydro limited,liquid_fuel,313
SYNERGEN POWER PTY LIMITED,Dry Creek Power Station,F,SA,17591.0,4886.0,6105.0,525.0,6630.0,1.25,On,NEM,Gas,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,dry creek power station,dry creek power station,dry creek,synergen power pty limited,gas,323
SYNERGEN POWER PTY LIMITED,Mintaro Power Station,F,SA,25681.0,7134.0,5795.0,144.0,5939.0,0.81,On,NEM,Gas,,2014-15,2014,2015,2015,nger_electricity_2014-15.csv,mintaro power station,mintaro power station,mintaro,synergen power pty limited,gas,324
