CENSUS_39,Speaks a language other than English at home - Census,Speaks a language other than English at home (no.),229550,,274116,,,,,317287,,,,
CENSUS_33,Speaks a language other than English at home - Census,Speaks a language other than English at home (%),14.4,,16.3,,,,,17.8,,,,
ADFS_2,Australian Defence Force service - Persons aged 15 years and over - Census,Currently serving in the Australian Defence Force (no.),,,,,,,,5993,,,,
ADFS_3,Australian Defence Force service - Persons aged 15 years and over - Census,Previously served in the Australian Defence Force (no.),,,,,,,,41861,,,,
ADFS_4,Australian Defence Force service - Persons aged 15 years and over - Census,Currently serving in the Australian Defence Force (%),,,,,,,,0.4,,,,
ADFS_5,Australian Defence Force service - Persons aged 15 years and over - Census,Previously served in the Australian Defence Force (%),,,,,,,,2.8,,,,
ING_MA_M,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Median age - males (years),21.5,,22.1,,,,,23,,,,
ING_MA_F,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Median age - females (years),23.1,,23.4,,,,,24.5,,,,
ING_MA_P,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Median age - persons (years),22.3,,22.8,,,,,23.8,,,,
ING_WA1,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Working age population (aged 15-64 years) (no.),22936,,26057,,,,,31978,,,,
ING_WA2,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Working age population (aged 15-64 years) (%),61.3,,61.7,,,,,61.4,,,,
ING_ERP_P,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Estimated resident Aboriginal and Torres Strait Islander population (no.),37408,,42265,,,,,52069,,,,
ING_M014,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - 0-14 years (no.),6673,,7388,,,,,8977,,,,
ING_M1524,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - 15-24 years (no.),3896,,4223,,,,,4949,,,,
ING_M2534,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - 25-34 years (no.),2591,,3139,,,,,3950,,,,
ING_M3544,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - 35-44 years (no.),2168,,2126,,,,,2730,,,,
ING_M4554,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - 45-54 years (no.),1679,,1989,,,,,2444,,,,
ING_M55OVER,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - 55 years and over (no.),1547,,2062,,,,,3068,,,,
ING_ERP_M,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - total (no.),18554,,20927,,,,,26118,,,,
ING_F014,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - 0-14 years (no.),6416,,7118,,,,,8502,,,,
ING_F1524,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - 15-24 years (no.),3682,,4175,,,,,4683,,,,
ING_F2534,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - 25-34 years (no.),2685,,3065,,,,,3940,,,,
ING_F3544,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - 35-44 years (no.),2345,,2327,,,,,2773,,,,
ING_F4554,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - 45-54 years (no.),1891,,2265,,,,,2703,,,,
ING_F55OVER,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - 55 years and over (no.),1835,,2388,,,,,3350,,,,
ING_ERP_F,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - total (no.),18854,,21338,,,,,25951,,,,
ING_P014,Estimated resident Aboriginal and Torres Strait Islander population - Persons - at 30 June,Persons - 0-14 years (no.),13089,,14506,,,,,17479,,,,
ING_P1524,Estimated resident Aboriginal and Torres Strait Islander population - Persons - at 30 June,Persons - 15-24 years (no.),7578,,8398,,,,,9632,,,,
ING_P2534,Estimated resident Aboriginal and Torres Strait Islander population - Persons - at 30 June,Persons - 25-34 years (no.),5276,,6204,,,,,7890,,,,
ING_P3544,Estimated resident Aboriginal and Torres Strait Islander population - Persons - at 30 June,Persons - 35-44 years (no.),4513,,4453,,,,,5503,,,,
ING_P4554,Estimated resident Aboriginal and Torres Strait Islander population - Persons - at 30 June,Persons - 45-54 years (no.),3570,,4254,,,,,5147,,,,
ING_P55OVER,Estimated resident Aboriginal and Torres Strait Islander population - Persons - at 30 June,Persons - 55 years and over (no.),3382,,4450,,,,,6418,,,,
ING_CULTID,Culture,"Identifies with tribal group, language group, clan, mission or regional group (%)",,62.3,,,,66.5,,,,,,
ING_HLTC1,Culture,Recognises an area as homelands/traditional country (%),,75.8,,,,71.3,,,,,,
ING_HLTC2,Culture,Recognises and lives in homelands/traditional country (%),,14.3,,,,14.3,,,,,,
ING_HLTC3,Culture,Recognises and allowed to visit homelands/traditional country (%),,60.1,,,,55,,,,,,
ING_LANG1,Language - Census,Aboriginal and Torres Strait Islander people who reported speaking an Aboriginal or Torres Strait Islander language (%),12.1,,10.2,,,,,10.8,,,,
ING_LANG2,Language - Census,Speaks English at home (%),86.9,,88.6,,,,,87.9,,,,
ING_EETP1,"Engagement in employment, education or training - Census",Fully engaged (%),37.9,,38,,,,,37.5,,,,
ING_EETP2,"Engagement in employment, education or training - Census",Partially or at least partially engaged (%),17.1,,17.3,,,,,18.7,,,,
ING_EETP3,"Engagement in employment, education or training - Census",Not engaged (%),45.1,,44.6,,,,,43.8,,,,
ING_EMP1,Labour force status - Census,Employed (no.),7466,,8521,,,,,11972,,,,
ING_EMP2,Labour force status - Census,% of total labour force employed,81.8,,79.8,,,,,84.2,,,,
