MIGRATION_2,Internal and overseas migration - year ended 30 June,Internal arrivals (no.),,,,,,,,13110,16518,12625,12674,
MIGRATION_3,Internal and overseas migration - year ended 30 June,Internal departures (no.),,,,,,,,13219,16897,15222,15231,
MIGRATION_4,Internal and overseas migration - year ended 30 June,Net internal migration (no.),,,,,,,,-109,-379,-2597,-2557,
MIGRATION_5,Internal and overseas migration - year ended 30 June,Overseas arrivals (no.),,,,,,,,1551,5378,7235,6241,
MIGRATION_6,Internal and overseas migration - year ended 30 June,Overseas departures (no.),,,,,,,,2001,2024,2471,2291,
MIGRATION_7,Internal and overseas migration - year ended 30 June,Net overseas migration (no.),,,,,,,,-450,3354,4764,3950,
CENSUS_34,Aboriginal and Torres Strait Islander Peoples - Census,Aboriginal and Torres Strait Islander Peoples (no.),19627,,23578,,,,,30186,,,,
CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Census,Aboriginal and Torres Strait Islander Peoples (%),4,,4.6,,,,,5.4,,,,
CENSUS_4,Overseas born population - Census,Born in Oceania and Antarctica (excluding Australia) (%),,,1.1,,,,,1.2,,,,
CENSUS_5,Overseas born population - Census,Born in North-West Europe (%),,,5.6,,,,,5.3,,,,
CENSUS_6,Overseas born population - Census,Born in Southern and Eastern Europe (%),,,0.7,,,,,0.7,,,,
CENSUS_7,Overseas born population - Census,Born in North Africa and the Middle East (%),,,0.3,,,,,0.4,,,,
CENSUS_8,Overseas born population - Census,Born in South-East Asia (%),,,1,,,,,1.4,,,,
CENSUS_9,Overseas born population - Census,Born in North-East Asia (%),,,0.9,,,,,1.7,,,,
CENSUS_10,Overseas born population - Census,Born in Southern and Central Asia (%),,,0.9,,,,,3,,,,
CENSUS_11,Overseas born population - Census,Born in Americas (%),,,0.6,,,,,0.9,,,,
CENSUS_12,Overseas born population - Census,Born in Sub-Saharan Africa (%),,,0.6,,,,,0.8,,,,
CENSUS_35,Overseas born population - Census,Total born overseas (no.),,,61066,,,,,85508,,,,
CENSUS_13,Overseas born population - Census,Total born overseas (%),,,12,,,,,15.3,,,,
CENSUS_15,Religious affiliation - Census,Buddhism (%),0.7,,0.8,,,,,1,,,,
CENSUS_16,Religious affiliation - Census,Christianity (%),59.6,,49.7,,,,,38.4,,,,
CENSUS_17,Religious affiliation - Census,Hinduism (%),0.3,,0.5,,,,,1.7,,,,
CENSUS_18,Religious affiliation - Census,Islam (%),0.3,,0.5,,,,,0.9,,,,
CENSUS_19,Religious affiliation - Census,Judaism (%),,,,,,,,0.1,,,,
CENSUS_20,Religious affiliation - Census,Other religions (%),0.4,,0.5,,,,,0.8,,,,
CENSUS_40,Religious affiliation - Census,"Secular beliefs, other spiritual beliefs or no religion (%)",28.8,,38.2,,,,,50,,,,
CENSUS_22,Religious affiliation - Census,Religious affiliation inadequately described or not stated (%),9.7,,9.7,,,,,7.1,,,,
CENSUS_36,Australian citizenship - Census,Australian citizen (no.),450497,,453850,,,,,487157,,,,
CENSUS_37,Australian citizenship - Census,Not an Australian citizen (no.),20813,,22552,,,,,44182,,,,
CENSUS_38,Australian citizenship - Census,Australian citizenship not stated (no.),24042,,33559,,,,,26234,,,,
CENSUS_29,Australian citizenship - Census,Australian citizen (%),90.9,,89,,,,,87.4,,,,
CENSUS_30,Australian citizenship - Census,Not an Australian citizen (%),4.2,,4.4,,,,,7.9,,,,
CENSUS_31,Australian citizenship - Census,Australian citizenship not stated (%),4.9,,6.6,,,,,4.7,,,,
CENSUS_39,Speaks a language other than English at home - Census,Speaks a language other than English at home (no.),22151,,27294,,,,,48690,,,,
CENSUS_33,Speaks a language other than English at home - Census,Speaks a language other than English at home (%),4.5,,5.4,,,,,8.7,,,,
ADFS_2,Australian Defence Force service - Persons aged 15 years and over - Census,Currently serving in the Australian Defence Force (no.),,,,,,,,960,,,,
ADFS_3,Australian Defence Force service - Persons aged 15 years and over - Census,Previously served in the Australian Defence Force (no.),,,,,,,,17515,,,,
ADFS_4,Australian Defence Force service - Persons aged 15 years and over - Census,Currently serving in the Australian Defence Force (%),,,,,,,,0.2,,,,
ADFS_5,Australian Defence Force service - Persons aged 15 years and over - Census,Previously served in the Australian Defence Force (%),,,,,,,,3.8,,,,
ING_MA_M,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Median age - males (years),20.9,,22.2,,,,,23.4,,,,
ING_MA_F,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Median age - females (years),22.5,,24.5,,,,,26.7,,,,
ING_MA_P,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Median age - persons (years),21.7,,23.3,,,,,25,,,,
ING_WA1,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Working age population (aged 15-64 years) (no.),14562,,17242,,,,,20458,,,,
ING_WA2,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Working age population (aged 15-64 years) (%),60.3,,60.4,,,,,60.4,,,,
ING_ERP_P,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Estimated resident Aboriginal and Torres Strait Islander population (no.),24165,,28537,,,,,33857,,,,
ING_M014,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - 0-14 years (no.),4462,,4969,,,,,5663,,,,
ING_M1524,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - 15-24 years (no.),2468,,2828,,,,,3133,,,,
ING_M2534,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - 25-34 years (no.),1471,,1784,,,,,2162,,,,
ING_M3544,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - 35-44 years (no.),1291,,1325,,,,,1647,,,,
ING_M4554,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - 45-54 years (no.),1135,,1371,,,,,1607,,,,
ING_M55OVER,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - 55 years and over (no.),1249,,1887,,,,,2575,,,,
ING_ERP_M,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - total (no.),12076,,14164,,,,,16787,,,,
ING_F014,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - 0-14 years (no.),4185,,4752,,,,,5263,,,,
ING_F1524,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - 15-24 years (no.),2411,,2544,,,,,2853,,,,
ING_F2534,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - 25-34 years (no.),1586,,2000,,,,,2375,,,,
ING_F3544,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - 35-44 years (no.),1473,,1553,,,,,1990,,,,
ING_F4554,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - 45-54 years (no.),1226,,1606,,,,,1790,,,,
ING_F55OVER,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - 55 years and over (no.),1208,,1918,,,,,2799,,,,
ING_ERP_F,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - total (no.),12089,,14373,,,,,17070,,,,
ING_P014,Estimated resident Aboriginal and Torres Strait Islander population - Persons - at 30 June,Persons - 0-14 years (no.),8647,,9721,,,,,10926,,,,
ING_P1524,Estimated resident Aboriginal and Torres Strait Islander population - Persons - at 30 June,Persons - 15-24 years (no.),4879,,5372,,,,,5986,,,,
ING_P2534,Estimated resident Aboriginal and Torres Strait Islander population - Persons - at 30 June,Persons - 25-34 years (no.),3057,,3784,,,,,4537,,,,
ING_P3544,Estimated resident Aboriginal and Torres Strait Islander population - Persons - at 30 June,Persons - 35-44 years (no.),2764,,2878,,,,,3637,,,,
ING_P4554,Estimated resident Aboriginal and Torres Strait Islander population - Persons - at 30 June,Persons - 45-54 years (no.),2361,,2977,,,,,3397,,,,
ING_P55OVER,Estimated resident Aboriginal and Torres Strait Islander population - Persons - at 30 June,Persons - 55 years and over (no.),2457,,3805,,,,,5374,,,,
ING_CULTID,Culture,"Identifies with tribal group, language group, clan, mission or regional group (%)",,36,,,,42.2,,,,,,
ING_HLTC1,Culture,Recognises an area as homelands/traditional country (%),,48.7,,,,49.4,,,,,,
ING_HLTC2,Culture,Recognises and lives in homelands/traditional country (%),,20,,,,27.2,,,,,,
ING_HLTC3,Culture,Recognises and allowed to visit homelands/traditional country (%),,27.3,,,,19.4,,,,,,
ING_LANG1,Language - Census,Aboriginal and Torres Strait Islander people who reported speaking an Aboriginal or Torres Strait Islander language (%),0.3,,0.3,,,,,0.6,,,,
ING_LANG2,Language - Census,Speaks English at home (%),99.1,,99.1,,,,,98.8,,,,
ING_EETP1,"Engagement in employment, education or training - Census",Fully engaged (%),43.4,,41.1,,,,,41.3,,,,
ING_EETP2,"Engagement in employment, education or training - Census",Partially or at least partially engaged (%),20.5,,21.2,,,,,22.2,,,,
ING_EETP3,"Engagement in employment, education or training - Census",Not engaged (%),36.1,,37.7,,,,,36.4,,,,
ING_EMP1,Labour force status - Census,Employed (no.),6277,,7642,,,,,10604,,,,
ING_EMP2,Labour force status - Census,% of total labour force employed,87.4,,87,,,,,89.7,,,,
ING_UNEMP1,Labour force status - Census,Unemployed (no.),902,,1143,,,,,1216,,,,
ING_UNEMP2,Labour force status - Census,% of total labour force unemployed,12.6,,13,,,,,10.3,,,,
ING_LABF,Labour force status - Census,In the labour force (no.),7180,,8782,,,,,11825,,,,
ING_LFPR,Labour force status - Census,Labour force participation rate (%),62.2,,62.3,,,,,65.4,,,,
ING_NILF,Labour force status - Census,Not in the labour force (%),37.8,,37.7,,,,,34.6,,,,
ING_1564,Labour force status - Census,Total responding population aged 15-64 years (no.),11540,,14098,,,,,18086,,,,
ING_EMP3,Labour force status - Census,% of total Census responding population employed,54.4,,54.2,,,,,58.6,,,,
ING_UA1,Unpaid assistance to a person with a disability - Census,Provided unpaid assistance (no.),1689,,2279,,,,,3299,,,,
ING_UA2,Unpaid assistance to a person with a disability - Census,Provided unpaid assistance (%),13.3,,14.4,,,,,16,,,,
ING_UPCC1,Unpaid child care - Census,Cared for own child/children (no.),3082,,3622,,,,,4522,,,,
ING_UPCC2,Unpaid child care - Census,Cared for own child/children (%),24.3,,22.9,,,,,21.9,,,,
ING_UPCC3,Unpaid child care - Census,Cared for other child/children (no.),1110,,1369,,,,,1685,,,,
ING_UPCC4,Unpaid child care - Census,Cared for other child/children (%),8.7,,8.7,,,,,8.1,,,,
ING_UPCC5,Unpaid child care - Census,Total provided unpaid child care (no.),4375,,5213,,,,,6511,,,,
ING_UPCC6,Unpaid child care - Census,Total provided unpaid child care (%),34.5,,33,,,,,31.5,,,,
ING_UPCC7,Unpaid child care - Census,Did not provide unpaid child care (no.),7581,,9800,,,,,13424,,,,
ING_UPCC8,Unpaid child care - Census,Did not provide unpaid child care (%),59.7,,62.1,,,,,64.9,,,,
ING_VOLWP1,Voluntary work for an organisation or group - Census,Volunteered for an organisation or group (no.),1843,,2778,,,,,2809,,,,
ING_VOLWP2,Voluntary work for an organisation or group - Census,Volunteered for an organisation or group (%),14.5,,17.6,,,,,13.6,,,,
ING_SAHLTH,Self-assessed health,Excellent/very good self-assessed health (%),,37.1,,,,40,,,,,,
ING_DISAB1,Disability status,Profound/severe core activity limitation (no.),,,,,,3886,,,,,,
ING_DISAB2,Disability status,Moderate/mild core activity limitation (no.),,,,,,4939,,,,,,
ING_DISAB3,Disability status,Schooling/employment restriction only (no.),,,,,,1836,,,,,,
ING_DISAB4,Disability status,No limitation or specific restriction (no.),,,,,,3530,,,,,,
ING_DISAB5,Disability status,Total with disability (no.),,,,,,14145,,,,,,
ING_DISAB6,Disability status,Total with disability (%),,,,,,47.3,,,,,,
ING_DISAB7,Disability status,Has no disability or long-term health condition (%),,,,,,52.3,,,,,,
ING_LTHC1,Current long-term health conditions,No current long-term health conditions (%),,,,,,19.1,,,,,,
